Country,Country_Code,Time,Year,Frequency,Currency,Budget_Deficit_Surplus,Capital_Expenditure,Consumer_Price_Index_CPI,Defence_Expenditure,Education_Expenditure,Expenditure,Exports,Food_Inflation_,Food_Inflation_YoY,GDP_Growth_Rate,GDP_per_Capita,GDP_per_Capita_,Government_Debt,Health_Expenditure,Imports,Inflation_Rate,Inflation_Rate_,Interest_Rate,Labour_Force,Nominal_GDP,Population,Real_GDP,Revenue,Tax_Revenue,Unemployment_Rate,Value_Added_Tax_VAT
Nigeria,NGA,2020-01-01,2020.0,Monthly,NGN,-495106.0,331.0,310.2,,,780804.0,1706684.0,14.8,,,,,,,1243318.0,,12.1,13.5,,,,,285698.0,,,
Nigeria,NGA,2020-01-01,2020.0,Quarterly,NGN,-1421165.0,,,,,2426802.0,4109769.94,,,1.87,,,28628493.63,,3576567.85,,,,,35969.9,,16893.27,1005637.0,,,324579.12
Nigeria,NGA,2020-01-01,2020.0,Yearly,NGN,-6171796.0,1614.89,,642.06,,9953600.0,12613592.7,,,-1.92,,,,423.36,20519192.15,,,,,154252.32,206283338.0,70800.54,3781804.0,,,1531170.81
Nigeria,NGA,2020-02-01,2020.0,Monthly,NGN,-482036.0,52587.0,312.6,,,905430.0,1438825.0,14.9,,,,,,,1104347.0,,12.2,13.5,,,,,423394.0,,,
Nigeria,NGA,2020-03-01,2020.0,Monthly,NGN,-444023.0,86780.0,315.2,,,740568.0,964261.0,15.0,,,,,,,1228903.0,,12.3,13.5,,,,,296545.0,,,
Nigeria,NGA,2020-04-01,2020.0,Monthly,NGN,-528919.0,112112.0,318.4,,,789085.0,686158.0,15.0,,,,,,,735171.0,,12.3,13.5,,,,,260166.0,,,
Nigeria,NGA,2020-04-01,2020.0,Quarterly,NGN,-1284791.0,,,,,2145445.0,2224953.16,,,-6.1,,,31008642.14,,2433232.08,,,,,34336.9,,16044.51,860654.0,,,327195.29
Nigeria,NGA,2020-05-01,2020.0,Monthly,NGN,-323401.0,127037.0,322.2,,,682879.0,752670.0,15.0,,,,,,,749206.0,,12.4,12.5,,,,,359478.0,,,
Nigeria,NGA,2020-06-01,2020.0,Monthly,NGN,-432471.0,65907.0,326.1,,,673481.0,786125.0,15.2,,,,,,,948855.0,,12.6,12.5,,,,,241010.0,,,
Nigeria,NGA,2020-07-01,2020.0,Monthly,NGN,-598896.0,119841.0,330.1,,,904007.0,1104890.0,15.5,,,,,,,1010882.0,,12.8,12.5,,,,,305111.0,,,
Nigeria,NGA,2020-07-01,2020.0,Quarterly,NGN,-1709962.0,,,,,2688059.0,2993464.34,,,-3.62,,,32222763.86,,3184592.73,,,,,39714.72,,18109.6,978097.0,,,424708.18
Nigeria,NGA,2020-08-01,2020.0,Monthly,NGN,-545537.0,197194.0,334.6,,,896217.0,992111.0,16.0,,,,,,,1126295.0,,13.2,12.5,,,,,350680.0,,,
Nigeria,NGA,2020-09-01,2020.0,Monthly,NGN,-565529.0,146074.0,339.5,,,887835.0,896463.0,16.7,,,,,,,1047416.0,,13.7,11.5,,,,,322306.0,,,
Nigeria,NGA,2020-10-01,2020.0,Monthly,NGN,-716271.0,152902.0,344.7,,,1054995.0,998403.0,17.4,,,,,,,1185141.0,,14.2,11.5,,,,,338724.0,,,
Nigeria,NGA,2020-10-01,2020.0,Quarterly,NGN,-1755878.0,,,,,2693294.0,3194497.02,,,0.11,,,32915514.85,,3506551.15,,,,,44230.8,,19753.16,937416.0,,,454688.21
Nigeria,NGA,2020-11-01,2020.0,Monthly,NGN,-439965.0,189565.0,350.3,,,762602.0,1025050.0,18.3,,,,,,,1339820.0,,14.9,11.5,,,,,322637.0,,,
Nigeria,NGA,2020-12-01,2020.0,Monthly,NGN,-599642.0,364559.0,355.9,,,875697.0,1171043.0,19.6,,,,,,,981590.0,,15.8,11.5,,,,,276055.0,,,
Nigeria,NGA,2021-01-01,2021.0,Monthly,NGN,-541980.0,98657.0,361.2,,,815958.0,895199.0,20.6,,,,,,,1315217.0,,16.5,11.5,,,,,273978.0,,,
Nigeria,NGA,2021-01-01,2021.0,Quarterly,NGN,-1984405.0,,,,,2893433.0,2984931.96,,,0.51,,,33107247.23,,4875187.85,,,,,40507.69,,16962.51,909028.0,,,496390.01
Nigeria,NGA,2021-01-01,2021.0,Yearly,NGN,-6910166.0,2522.47,,612.53,,11698615.0,19204170.87,,,3.4,,,,386.24,22954835.52,,,,,176075.5,211493324.0,73382.77,4788449.0,,,
Nigeria,NGA,2021-02-01,2021.0,Monthly,NGN,-493377.0,148563.0,366.8,,,853259.0,984813.0,21.8,,,,,,,1582038.0,,17.3,11.5,,,,,359882.0,,,
Nigeria,NGA,2021-03-01,2021.0,Monthly,NGN,-949048.0,305431.0,372.5,,,1224216.0,1104920.0,22.9,,,,,,,1977934.0,,18.2,11.5,,,,,275168.0,,,
Nigeria,NGA,2021-04-01,2021.0,Monthly,NGN,-545201.0,66266.0,376.1,,,962312.0,1651888.0,22.7,,,,,,,1311392.0,,18.1,11.5,,,,,417111.0,,,
Nigeria,NGA,2021-04-01,2021.0,Quarterly,NGN,-1446318.0,,,,,2697974.0,5019682.72,,,5.01,,,35465005.39,,4692334.32,,,,,39614.84,,16904.24,1251656.0,,,512253.0
Nigeria,NGA,2021-05-01,2021.0,Monthly,NGN,-507293.0,294630.0,379.9,,,936977.0,1575938.0,22.3,,,,,,,1475773.0,,17.9,11.5,,,,,429684.0,,,
Nigeria,NGA,2021-06-01,2021.0,Monthly,NGN,-393824.0,175377.0,384.0,,,798685.0,1791857.0,21.8,,,,,,,1905169.0,,17.8,11.5,,,,,404861.0,,,
Nigeria,NGA,2021-07-01,2021.0,Monthly,NGN,-625385.0,58753.0,387.5,,,1002146.0,1677198.0,21.0,,,,,,,1740755.0,,17.4,11.5,,,,,376761.0,,,
Nigeria,NGA,2021-07-01,2021.0,Quarterly,NGN,-1853620.0,,,,,3195926.0,5136555.15,,,4.03,,,38004616.32,,5335861.3,,,,,45850.28,,18845.92,1342306.0,,,500493.61
Nigeria,NGA,2021-08-01,2021.0,Monthly,NGN,-281479.0,124052.0,391.5,,,819993.0,1421105.0,20.3,,,,,,,2005918.0,,17.0,11.5,,,,,538514.0,,,
Nigeria,NGA,2021-09-01,2021.0,Monthly,NGN,-946756.0,430198.0,396.0,,,1373787.0,2038253.0,19.6,,,,,,,1589189.0,,16.6,11.5,,,,,427031.0,,,
Nigeria,NGA,2021-10-01,2021.0,Monthly,NGN,-610961.0,241270.0,399.9,,,1064996.0,1977179.0,18.3,,,,,,,2084494.0,,16.0,11.5,,,,,454035.0,,,
Nigeria,NGA,2021-10-01,2021.0,Quarterly,NGN,-1625823.0,,,,,2911282.0,5766618.89,,,3.98,,,39556032.5,,5940581.48,,,,,50102.7,,20670.11,1285459.0,,,563715.25
Nigeria,NGA,2021-11-01,2021.0,Monthly,NGN,-437741.0,233664.0,404.2,,,925569.0,2065113.0,17.2,,,,,,,2215736.0,,15.4,11.5,,,,,487828.0,,,
Nigeria,NGA,2021-12-01,2021.0,Monthly,NGN,-577121.0,345607.0,411.5,,,920717.0,1724327.0,17.4,,,,,,,1640351.0,,15.6,11.5,,,,,343596.0,,,
Nigeria,NGA,2022-01-01,2022.0,Monthly,NGN,-1681483.0,1242123.0,417.6,,,2035773.0,2197925.0,17.1,,,,,,,2054609.0,,15.6,11.5,,,,,354290.0,,,
Nigeria,NGA,2022-01-01,2022.0,Quarterly,NGN,-3431472.0,,,,,4465335.0,7102113.63,,,3.11,,,41604057.45,,7495673.52,,,,,45902.64,,17573.27,1033863.0,,,588598.83
Nigeria,NGA,2022-01-01,2022.0,Yearly,NGN,-9330372.0,3133.82,,693.85,,14634244.0,27251572.39,,,3.1,,,,437.52,27115108.58,,,,,202365.02,216783381.0,75768.95,5303872.0,,,697378.91
Nigeria,NGA,2022-02-01,2022.0,Monthly,NGN,-604130.0,151004.0,424.4,,,875344.0,2093795.0,17.1,,,,,,,2013614.0,,15.7,11.5,,,,,271214.0,,,
Nigeria,NGA,2022-03-01,2022.0,Monthly,NGN,-1145859.0,479923.0,431.8,,,1554218.0,2810394.0,17.2,,,,,,,3427451.0,,15.9,11.5,,,,,408359.0,,,
Nigeria,NGA,2022-04-01,2022.0,Monthly,NGN,-831684.0,113410.0,439.4,,,1280683.0,2262107.0,18.4,,,,,,,1713699.0,,16.8,11.5,,,,,448999.0,,,
Nigeria,NGA,2022-04-01,2022.0,Quarterly,NGN,-2241379.0,,,,,3398641.0,7400886.82,,,3.54,,,42845884.0,,6388514.17,,,,,45505.29,,17478.22,1157262.0,,,600151.62
Nigeria,NGA,2022-05-01,2022.0,Monthly,NGN,-652824.0,215521.0,447.2,,,1085280.0,2632300.0,19.5,,,,,,,2051814.0,,17.7,13.0,,,,,432456.0,,,
Nigeria,NGA,2022-06-01,2022.0,Monthly,NGN,-756871.0,243686.0,455.4,,,1032678.0,2506479.0,20.6,,,,,,,2623001.0,,18.6,13.0,,,,,275807.0,,,
Nigeria,NGA,2022-07-01,2022.0,Monthly,NGN,-554210.0,179271.0,463.6,,,1158069.0,2177755.0,22.0,,,,,,,2362266.0,,19.6,14.0,,,,,603859.0,,,
Nigeria,NGA,2022-07-01,2022.0,Quarterly,NGN,-1803197.0,,,,,3564261.0,5934146.08,,,2.25,,,44064310.79,,6343531.78,,,,,53176.51,,19294.01,1761064.0,,,625388.37
Nigeria,NGA,2022-08-01,2022.0,Monthly,NGN,-578449.0,281777.0,471.8,,,1185991.0,1957366.0,23.1,,,,,,,2174999.0,,20.5,14.0,,,,,607542.0,,,
Nigeria,NGA,2022-09-01,2022.0,Monthly,NGN,-670538.0,17693.0,478.2,,,1220201.0,1799026.0,23.3,,,,,,,1806266.0,,20.8,15.5,,,,,549663.0,,,
Nigeria,NGA,2022-10-01,2022.0,Monthly,NGN,-595916.0,41172.0,484.2,,,1123381.0,2081245.0,23.7,,,,,,,2187190.0,,21.1,15.5,,,,,527465.0,,,
Nigeria,NGA,2022-10-01,2022.0,Quarterly,NGN,-1854324.0,,,,,3206007.0,6359608.33,,,3.52,,,46250367.94,,5362827.95,,,,,57780.58,,21423.44,1351683.0,,,697378.91
Nigeria,NGA,2022-11-01,2022.0,Monthly,NGN,-459495.0,22404.0,490.9,,,883725.0,1925285.0,24.1,,,,,,,1939909.0,,21.5,16.5,,,,,424230.0,,,
Nigeria,NGA,2022-12-01,2022.0,Monthly,NGN,-798913.0,145837.0,499.4,,,1198901.0,2353078.0,23.8,,,,,,,1235729.0,,21.3,16.5,,,,,399988.0,,,
Nigeria,NGA,2023-01-01,2023.0,Monthly,NGN,-980809.0,379124.0,508.7,,,1450072.0,2286076.0,24.3,,,,,,,2317543.0,,21.8,17.5,,,,,469263.0,,,
Nigeria,NGA,2023-01-01,2023.0,Quarterly,NGN,-3962097.0,,,,,5278095.0,6487038.88,,,2.31,,,49853685.26,,6466102.39,,,,,51947.19,,17994.28,1315998.0,,,709594.57
Nigeria,NGA,2023-01-01,2023.0,Yearly,NGN,-13501819.0,4486.21,,743.2,,19500079.0,36247788.33,,,2.74,,,,468.64,32642666.15,,,,,234425.91,,77936.1,5998260.0,,,3639316.85
Nigeria,NGA,2023-02-01,2023.0,Monthly,NGN,-1293186.0,656264.0,517.4,,,1651527.0,1916084.0,24.4,,,,,,,1944656.0,,21.9,17.5,,,,,358341.0,,,
Nigeria,NGA,2023-03-01,2023.0,Monthly,NGN,-1688102.0,763560.0,527.0,,,2176496.0,2284879.0,24.5,,,,,,,2203903.0,,22.0,18.0,,,,,488394.0,,,
Nigeria,NGA,2023-04-01,2023.0,Monthly,NGN,-1086824.0,64455.0,537.0,,,1499093.0,1786236.0,24.6,,,,,,,1934419.0,,22.2,18.0,,,,,412269.0,,,
Nigeria,NGA,2023-04-01,2023.0,Quarterly,NGN,-2633791.0,,,,,4114168.0,6435130.21,,,2.51,,,87379401.75,,6301948.76,,,,,52755.88,,17941.05,1480377.0,,,781351.61
Nigeria,NGA,2023-05-01,2023.0,Monthly,NGN,-703269.0,299990.0,547.5,,,1417357.0,1887512.0,24.8,,,,,,,2645166.0,,22.4,18.5,,,,,714088.0,,,
Nigeria,NGA,2023-06-01,2023.0,Monthly,NGN,-843698.0,513307.0,559.1,,,1197718.0,2761382.0,25.3,,,,,,,1722363.0,,22.8,18.5,,,,,354020.0,,,
Nigeria,NGA,2023-07-01,2023.0,Monthly,NGN,-363378.0,90519.0,575.3,,,977372.0,3016389.0,27.0,,,,,,,2864334.0,,24.1,18.8,,,,,613994.0,,,
Nigeria,NGA,2023-07-01,2023.0,Quarterly,NGN,-2655569.0,,,,,4175213.0,10346603.85,,,2.54,,,87913348.17,,9041237.1,,,,,62054.36,,19889.65,1519644.0,,,948066.31
Nigeria,NGA,2023-08-01,2023.0,Monthly,NGN,-1106470.0,215392.0,593.6,,,1679919.0,3462598.0,29.3,,,,,,,3485483.0,,25.8,18.8,,,,,573449.0,,,
Nigeria,NGA,2023-09-01,2023.0,Monthly,NGN,-1185721.0,209128.0,606.0,,,1517922.0,3867617.0,30.6,,,,,,,2691421.0,,26.7,18.8,,,,,332201.0,,,
Nigeria,NGA,2023-10-01,2023.0,Monthly,NGN,-1507543.0,715627.0,616.5,,,2291055.0,4141073.0,31.5,,,,,,,3457686.0,,27.3,18.8,,,,,783512.0,,,
Nigeria,NGA,2023-10-01,2023.0,Quarterly,NGN,-4250362.0,,,,,5932603.0,12693619.5,,,3.46,,,97340708.25,,9053777.3,,,,,67668.48,,22111.12,1682241.0,,,1200304.36
Nigeria,NGA,2023-11-01,2023.0,Monthly,NGN,-1792779.0,230579.0,629.4,,,2241748.0,4267980.0,32.8,,,,,,,3014709.0,,28.2,18.8,,,,,448969.0,,,
Nigeria,NGA,2023-12-01,2023.0,Monthly,NGN,-950040.0,348261.0,643.8,,,1399800.0,4284567.0,33.9,,,,,,,2581382.0,,28.9,18.8,,,,,449760.0,,,
Nigeria,NGA,2024-01-01,2024.0,Monthly,NGN,-961579.0,0.0,660.8,,,1411236.0,6246958.0,35.4,,,,,,,3716196.0,,29.9,18.8,,,,,449657.0,,,
Nigeria,NGA,2024-01-01,2024.0,Quarterly,NGN,-4179885.0,,,,,5554013.0,19167359.19,,,2.98,,,121670881.5,,13970054.03,,,,,60276.87,,18497.17,1374128.0,,,1430919.37
Nigeria,NGA,2024-01-01,2024.0,Yearly,NGN,,,,,,,,,,3.4,,,,,,,,,,277493.78,,80606.53,,,,
Nigeria,NGA,2024-02-01,2024.0,Monthly,NGN,-1604164.0,893970.0,681.4,,,2036810.0,6657421.75,37.9,,,,,,,5457146.57,,31.7,22.8,,,,,432646.0,,,
Nigeria,NGA,2024-03-01,2024.0,Monthly,NGN,-1614142.0,258597.0,701.9,,,2105967.0,6271814.32,40.0,,,,,,,5576182.04,,33.2,24.8,,,,,491825.0,,,
Nigeria,NGA,2024-04-01,2024.0,Monthly,NGN,-536794.0,42133.0,718.0,,,1530227.0,5546703.84,40.5,,,,,,,4579396.78,,33.7,24.8,,,,,993433.0,,,
Nigeria,NGA,2024-04-01,2024.0,Quarterly,NGN,-4260506.0,,,,,6614319.0,17545622.62,,,3.19,,,134297672.2,,13497897.17,,,,,62232.72,,18480.67,2353813.0,,,1561270.76
Nigeria,NGA,2024-05-01,2024.0,Monthly,NGN,-2792381.0,478943.0,733.4,,,3420923.0,6030007.55,40.7,,,,,,,5392153.25,,34.0,26.3,,,,,628542.0,,,
Nigeria,NGA,2024-06-01,2024.0,Monthly,NGN,-931331.0,325431.0,750.3,,,1663169.0,6137695.83,40.9,,,,,,,3997791.3,,34.2,26.25,,,,,731838.0,,,
Nigeria,NGA,2024-07-01,2024.0,Monthly,NGN,-931128.0,407210.0,767.4,,,1507594.0,7094192.45,39.53,,,,,,,4971869.48,,33.4,26.75,,,,,576466.0,,,
Nigeria,NGA,2024-07-01,2024.0,Quarterly,NGN,-4448541.0,,,,,6799391.0,20486389.95,,,3.46,,,142319263.6,,14674046.8,,,,,73755.08,,20510.48,2350850.0,,,1782345.12
Nigeria,NGA,2024-08-01,2024.0,Monthly,NGN,-1459136.0,847257.0,784.4,,,2371848.0,7345006.79,37.52,,,,,,,5545915.18,,32.15,26.75,,,,,912712.0,,,
Nigeria,NGA,2024-09-01,2024.0,Monthly,NGN,-2058277.0,601923.0,804.1,,,2919949.0,6097969.56,37.77,,,,,,,4763393.18,,32.7,27.25,,,,,861672.0,,,
Nigeria,NGA,2024-10-01,2024.0,Monthly,NGN,,,825.4,,,,6528662.9,39.16,,,,,,,5484068.42,,33.88,27.25,,,,,,,,
Nigeria,NGA,2024-10-01,2024.0,Quarterly,NGN,,,,,,,,,,3.84,,,144665450.9,,,,,,,81229.11,,23118.21,,,,
Nigeria,NGA,2024-11-01,2024.0,Monthly,NGN,,,847.1,,,,6506990.56,39.93,,,,,,,5667962.44,,34.6,27.5,,,,,,,,
Nigeria,NGA,2024-12-01,2024.0,Monthly,NGN,,,867.8,,,,6978675.66,39.84,,,,,,,5438474.67,,34.8,27.5,,,,,,,,
Nigeria,NGA,2025-01-01,2025.0,Monthly,NGN,,,110.7,,,,6791847.35,26.1,,,,,,,5493728.48,,24.5,27.5,,,,,,,,
Nigeria,NGA,2025-02-01,2025.0,Monthly,NGN,,,112.9,,,,7014759.69,23.51,,,,,,,5134191.14,,23.18,27.5,,,,,,,,
Nigeria,NGA,2025-03-01,2025.0,Monthly,NGN,,,117.3,,,,6791873.72,21.79,,,,,,,4798255.12,,24.23,27.5,,,,,,,,
Nigeria,NGA,2025-04-01,2025.0,Monthly,NGN,,,119.5,,,,,21.26,,,,,,,,,23.71,27.5,,,,,,,,
Nigeria,NGA,2025-05-01,2025.0,Monthly,NGN,,,121.4,,,,,,,,,,,,,,22.97,27.5,,,,,,,,
Nigeria,NGA,2025-06-01,2025.0,Monthly,NGN,,,123.4,,,,,,,,,,,,,,22.22,27.5,,,,,,,,
Nigeria,NGA,2025-07-01,2025.0,Monthly,NGN,,,125.9,,,,,,,,,,,,,,21.88,27.5,,,,,,,,
Nigeria,NGA,2025-08-01,2025.0,Monthly,NGN,,,126.8,,,,,,,,,,,,,,20.12,27.0,,,,,,,,
Rwanda,RWA,1990-01-01,1990.0,Yearly,RWF,,12.65,,,,43.87,,,,,,,,,,,,,,,,,21.0,18.2,,
Rwanda,RWA,1991-01-01,1991.0,Yearly,RWF,,16.79,,,,54.41,,,,,,,,,,,,,,,,,24.5,21.3,,
Rwanda,RWA,1992-01-01,1992.0,Yearly,RWF,,20.06,,,,66.48,,,,,,,,,,,,,,,,,27.0,23.6,,
Rwanda,RWA,1993-01-01,1993.0,Yearly,RWF,,21.64,,,,68.25,,,,,,,,,,,,,,,,,25.4,23.4,,
Rwanda,RWA,1994-01-01,1994.0,Yearly,RWF,,4.41,,,,26.59,,,,,,,,,,,,,,,,,5.9,5.9,,
Rwanda,RWA,1995-01-01,1995.0,Yearly,RWF,,27.3,,,,69.39,,,,,,,,,,,,,,,,,23.0,21.6,,
Rwanda,RWA,1996-01-01,1996.0,Yearly,RWF,,39.54,,,,95.29,,,,,,,,,,,,,,,,,39.1,35.9,,
Rwanda,RWA,1997-01-01,1997.0,Yearly,RWF,,46.19,,,,109.61,,,,,,,,,,,,,,,,,57.7,54.6,,
Rwanda,RWA,1998-01-01,1998.0,Yearly,RWF,,42.25,,,,117.43,,,,,,,,,,,,,,,,,65.5,62.1,,
Rwanda,RWA,1999-01-01,1999.0,Yearly,RWF,,74.01,,,,161.6,,,,,,,,,,,,,,720.0,7500000.0,2066.0,65.2,61.5,,
Rwanda,RWA,2000-01-01,2000.0,Yearly,RWF,,58.81,,,,147.47,,,,8.4,,,,,,,,,,806.0,7700000.0,2239.0,67.9,64.7,,
Rwanda,RWA,2001-01-01,2001.0,Yearly,RWF,,57.31,,,,166.69,,,,8.5,,,,,,,,,,871.0,7900000.0,2429.0,85.6,78.9,,
Rwanda,RWA,2002-01-01,2002.0,Yearly,RWF,,57.95,,,,191.81,,,,13.2,,,,,,,,,,935.0,8100000.0,2750.0,100.4,93.8,,
Rwanda,RWA,2003-01-01,2003.0,Yearly,RWF,,50.99,,,,214.97,,,,2.2,,,,,,,,,,1150.0,8300000.0,2810.0,121.7,114.0,,
Rwanda,RWA,2004-01-01,2004.0,Yearly,RWF,,81.45,,,,266.84,,,,7.4,,,,,,,,,,1372.0,8600000.0,3020.0,146.3,133.9,,
Rwanda,RWA,2005-01-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,11.6,,,,,,,,,
Rwanda,RWA,2005-01-01,2005.0,Yearly,RWF,,110.55,,,,332.86,,,,9.4,,,,,,,,,,1637.0,8800000.0,3303.0,179.6,161.8,,
Rwanda,RWA,2005-02-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,11.3,,,,,,,,,
Rwanda,RWA,2005-03-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,12.9,,,,,,,,,
Rwanda,RWA,2005-04-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,12.7,,,,,,,,,
Rwanda,RWA,2005-05-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,11.5,,,,,,,,,
Rwanda,RWA,2005-06-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,11.0,,,,,,,,,
Rwanda,RWA,2005-07-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,9.8,,,,,,,,,
Rwanda,RWA,2005-08-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,8.1,9.0,,,,,,,,
Rwanda,RWA,2005-09-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,8.2,9.0,,,,,,,,
Rwanda,RWA,2005-10-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,4.8,9.0,,,,,,,,
Rwanda,RWA,2005-11-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,3.2,9.0,,,,,,,,
Rwanda,RWA,2005-12-01,2005.0,Monthly,RWF,,,,,,,,,,,,,,,,,5.6,9.0,,,,,,,,
Rwanda,RWA,2006-01-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,5.2,9.0,,,,,,,,
Rwanda,RWA,2006-01-01,2006.0,Yearly,RWF,,126.14,,,,386.57,,,,9.2,,,,,,,,,,1832.0,9000000.0,3607.0,207.4,192.8,,
Rwanda,RWA,2006-02-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,7.8,9.0,,,,,,,,
Rwanda,RWA,2006-03-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,6.8,9.0,,,,,,,,
Rwanda,RWA,2006-04-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,7.5,9.0,,,,,,,,
Rwanda,RWA,2006-05-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,7.8,9.0,,,,,,,,
Rwanda,RWA,2006-06-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,9.3,9.0,,,,,,,,
Rwanda,RWA,2006-07-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,9.3,9.0,,,,,,,,
Rwanda,RWA,2006-08-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,9.1,9.0,,,,,,,,
Rwanda,RWA,2006-09-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,9.3,9.0,,,,,,,,
Rwanda,RWA,2006-10-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,10.6,9.0,,,,,,,,
Rwanda,RWA,2006-11-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,11.3,9.0,,,,,,,,
Rwanda,RWA,2006-12-01,2006.0,Monthly,RWF,,,,,,,,,,,,,,,,,12.1,9.0,,,,,,,,
Rwanda,RWA,2007-01-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,12.6,9.0,,,,,,,,
Rwanda,RWA,2007-01-01,2007.0,Yearly,RWF,,186.18,,,,490.74,,,,7.6,,,,,,,,,,2226.0,9200000.0,3883.0,256.9,241.8,,
Rwanda,RWA,2007-02-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,10.9,9.0,,,,,,,,
Rwanda,RWA,2007-03-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,12.0,9.0,,,,,,,,
Rwanda,RWA,2007-04-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,10.1,9.0,,,,,,,,
Rwanda,RWA,2007-05-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,8.8,9.0,,,,,,,,
Rwanda,RWA,2007-06-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,7.3,9.0,,,,,,,,
Rwanda,RWA,2007-07-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,8.2,9.0,,,,,,,,
Rwanda,RWA,2007-08-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,8.4,9.0,,,,,,,,
Rwanda,RWA,2007-09-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,8.0,9.0,,,,,,,,
Rwanda,RWA,2007-10-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,7.9,9.0,,,,,,,,
Rwanda,RWA,2007-11-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,8.6,9.0,,,,,,,,
Rwanda,RWA,2007-12-01,2007.0,Monthly,RWF,,,,,,,,,,,,,,,,,6.6,9.0,,,,,,,,
Rwanda,RWA,2008-01-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,6.5,9.0,,,,,,,,
Rwanda,RWA,2008-01-01,2008.0,Yearly,RWF,,267.76,,,,649.74,,,,11.2,,,,,,,,,,2833.0,9500000.0,4316.0,379.9,327.6,,
Rwanda,RWA,2008-02-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,6.3,9.0,,,,,,,,
Rwanda,RWA,2008-03-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,7.5,9.0,,,,,,,,
Rwanda,RWA,2008-04-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,11.1,9.0,,,,,,,,
Rwanda,RWA,2008-05-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,12.4,9.0,,,,,,,,
Rwanda,RWA,2008-06-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,15.4,9.0,,,,,,,,
Rwanda,RWA,2008-07-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,18.3,9.0,,,,,,,,
Rwanda,RWA,2008-08-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,20.0,8.0,,,,,,,,
Rwanda,RWA,2008-09-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,20.6,8.0,,,,,,,,
Rwanda,RWA,2008-10-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,21.9,8.0,,,,,,,,
Rwanda,RWA,2008-11-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,22.4,8.0,,,,,,,,
Rwanda,RWA,2008-12-01,2008.0,Monthly,RWF,,,,,,,,,,,,,,,,,22.3,8.0,,,,,,,,
Rwanda,RWA,2009-01-01,2009.0,Monthly,RWF,,,,,,,,,,,,,,,,,20.4,9.0,,,,,,,,
Rwanda,RWA,2009-01-01,2009.0,Yearly,RWF,,295.23,,,,754.29,,,,6.2,,,,,,,,,,3225.0,9700000.0,4586.0,380.6,364.0,,
Rwanda,RWA,2009-02-01,2009.0,Monthly,RWF,,,79.8,,,,,,,,,,,,,,20.0,9.0,,,,,,,,
Rwanda,RWA,2009-03-01,2009.0,Monthly,RWF,,,81.9,,,,,,,,,,,,,,16.6,9.0,,,,,,,,
Rwanda,RWA,2009-04-01,2009.0,Monthly,RWF,,,81.6,,,,,,,,,,,,,,13.1,9.0,,,,,,,,
